product_id,variant_id,product_title,product_created_at,product_status,product_type,variant_title,sku,barcode,price,compare_at_price,cost,inventory_quantity,sold_7d,sold_30d,sold_60d
gid://shopify/Product/7581874389057,gid://shopify/ProductVariant/42224131014721,2024 Topps Signature Class Football Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521138357,369.99,,341.67,0,0,0,0
gid://shopify/Product/7581874421825,gid://shopify/ProductVariant/42224131047489,2024 Topps Signature Class Football 6-Pack Blaster Box,,ARCHIVED,Sealed Wax,Default Title,,887521138388,24.95,,20,0,0,0,0
gid://shopify/Product/7581874454593,gid://shopify/ProductVariant/42224131080257,2024 Topps Resurgence Football 8-Pack Blaster Box,,ARCHIVED,Sealed Wax,Default Title,,887521135073,29.99,,,0,0,0,0
gid://shopify/Product/7581874487361,gid://shopify/ProductVariant/42224131113025,2025 Leaf Electrum Multi-Sport Hobby Box,,ACTIVE,Sealed Wax,Default Title,,819110016357,199.99,,290,4,0,0,0
gid://shopify/Product/7583203917889,gid://shopify/ProductVariant/42230077489217,2024 Topps Heritage High Number Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521133246,134.99,,,-1,0,0,0
gid://shopify/Product/7583203983425,gid://shopify/ProductVariant/42230077554753,2024 Topps Archives Baseball Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521133604,179.99,,,-4,0,0,0
gid://shopify/Product/7583204016193,gid://shopify/ProductVariant/42230077587521,2024 Topps Allen and Ginter Baseball Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521130382,249.99,,,0,0,0,0
gid://shopify/Product/7583204048961,gid://shopify/ProductVariant/42230077620289,2024 Topps Heritage Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521123810,124.99,,,0,0,0,0
gid://shopify/Product/7583204081729,gid://shopify/ProductVariant/42230077653057,2024 Topps Gold Label UFC Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521130115,138.99,,,0,0,0,0
gid://shopify/Product/7583204114497,gid://shopify/ProductVariant/42230077685825,2024 Panini Prizm Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746000000000,1199.99,,,0,0,0,0
gid://shopify/Product/7583204147265,gid://shopify/ProductVariant/42230077718593,2022 Topps Chrome Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521109517,49.99,,,-6,0,0,0
gid://shopify/Product/7583204180033,gid://shopify/ProductVariant/42230077751361,2021 Panini Prizm Draft Picks Basketball Cereal Box,,ARCHIVED,Sealed Wax,Default Title,,613297994701,14.99,,,0,0,0,0
gid://shopify/Product/7583204212801,gid://shopify/ProductVariant/42230077784129,2024 Panini Prizm Draft Picks Collegiate Football Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134158704,174.99,,,-7,0,0,0
gid://shopify/Product/7583204245569,gid://shopify/ProductVariant/42230077816897,2024 Topps Chrome Tennis Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521130757,114.99,,93,0,0,0,0
gid://shopify/Product/7656878506049,gid://shopify/ProductVariant/42813225304129,2025 Donruss Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134185045,549.99,,418,2,0,0,0
gid://shopify/Product/7581873963073,gid://shopify/ProductVariant/42224130261057,2024-25 Panini Impeccable Soccer Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134177774,804.99,,608,0,0,0,0
gid://shopify/Product/7581874061377,gid://shopify/ProductVariant/42224130359361,2024 Panini Phoenix Football Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134176166,54.99,,50,1,0,0,0
gid://shopify/Product/7581874094145,gid://shopify/ProductVariant/42224130392129,2024 Panini Select Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134173424,949.99,,880,2,0,0,0
gid://shopify/Product/7581874126913,gid://shopify/ProductVariant/42224130752577,2025 Bowman Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521139262,274.99,,268.75,0,0,0,0
gid://shopify/Product/7581874159681,gid://shopify/ProductVariant/42224130785345,2024 Panini Prizm Baseball Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134174070,17.49,,15,1,0,0,0
gid://shopify/Product/7581874192449,gid://shopify/ProductVariant/42224130818113,2024 Panini Prospect Edition Baseball Trading Card Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134166686,95.99,,,0,0,0,0
gid://shopify/Product/7581874257985,gid://shopify/ProductVariant/42224130883649,2024 Panini Select Baseball Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134166587,169.99,,,0,0,0,0
gid://shopify/Product/7581874356289,gid://shopify/ProductVariant/42224130981953,2025 Panini USA Stars & Stripes Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134181399,69.99,,76,0,0,0,0
gid://shopify/Product/7585562198081,gid://shopify/ProductVariant/42237398614081,2020 Topps Heritage High Number Baseball Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521092727,49.99,,,-1,0,0,0
gid://shopify/Product/7585562263617,gid://shopify/ProductVariant/42237398679617,2024 Panini Select Baseball Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134174391,27.99,,21,-10,0,0,0
gid://shopify/Product/7585562296385,gid://shopify/ProductVariant/42237398712385,2024 Topps Heritage High Number Baseball Blaster Box,,ARCHIVED,Sealed Wax,Default Title,,887521133307,34.99,,,0,0,0,0
gid://shopify/Product/7585562361921,gid://shopify/ProductVariant/42237398777921,2022 Topps Chrome Update Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521114818,114.99,,,3,0,0,0
gid://shopify/Product/7585562394689,gid://shopify/ProductVariant/42237398810689,2025 Leaf Metal Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,819110015961,139.99,,125,9,0,0,0
gid://shopify/Product/7585562427457,gid://shopify/ProductVariant/42237398843457,2025 Leaf Metal Football Jumbo Box,,ACTIVE,Sealed Wax,Default Title,,819110015978,264.99,,250,2,0,0,0
gid://shopify/Product/7586839593025,gid://shopify/ProductVariant/42241802436673,2025 Topps Series 2 Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521141166,189.99,,158,-2,0,0,0
gid://shopify/Product/7586839625793,gid://shopify/ProductVariant/42241802469441,2024 Panini Contenders Football Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134169861,229.99,,182.5,0,0,0,0
gid://shopify/Product/7586839756865,gid://shopify/ProductVariant/42241802534977,2025 Panini Donruss Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134181603,134.99,,117,3,0,0,0
gid://shopify/Product/7588617846849,gid://shopify/ProductVariant/42247237599297,2024-25 Panini Select Basketball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134180484,399.99,,375,0,0,0,0
gid://shopify/Product/7588617879617,gid://shopify/ProductVariant/42247237632065,2024-25 Panini Select FIFA Soccer Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134190865,27.99,,21,1,0,0,0
gid://shopify/Product/7588617912385,gid://shopify/ProductVariant/42247237664833,2024 Panini Absolute Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134167973,959.99,,625,0,0,0,0
gid://shopify/Product/7588617977921,gid://shopify/ProductVariant/42247237730369,2024 Panini Prizm The Rolling Stones Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134171369,49.99,,38,1,0,0,0
gid://shopify/Product/7588618076225,gid://shopify/ProductVariant/42247237926977,2024 Panini Select Football Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134179143,54.99,,52,18,0,0,0
gid://shopify/Product/7588618141761,gid://shopify/ProductVariant/42247237992513,2024-25 Panini Select Premier League Soccer Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134190896,39.99,,31.5,2,0,0,0
gid://shopify/Product/7588702978113,gid://shopify/ProductVariant/42247353204801,2023-24 Topps G League Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521127542,19.99,,27.45,-7,0,0,0
gid://shopify/Product/7589404999745,gid://shopify/ProductVariant/42248310554689,2020/21 Panini Mosaic UEFA Euro 2020 Soccer Hobby Box,,ACTIVE,Sealed Wax,Default Title,10720,94619570,124.99,,,0,0,0,0
gid://shopify/Product/7583204311105,gid://shopify/ProductVariant/42230077882433,2025 Panini Kid's Crate Series 15,,ACTIVE,Sealed Wax,Default Title,,67743351,59.99,,,-10,0,0,0
gid://shopify/Product/7585561673793,gid://shopify/ProductVariant/42237397958721,2024 Panini Select Football H2 Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134173462,274.99,,190,0,0,0,0
gid://shopify/Product/7585561772097,gid://shopify/ProductVariant/42237398024257,2024 Panini Prizm Draft Football Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134158704,174.99,,,-1,0,0,0
gid://shopify/Product/7585561870401,gid://shopify/ProductVariant/42237398122561,2024-25 Topps Chrome Basketball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521134557,14.99,,19.5,0,0,0,0
gid://shopify/Product/7585561903169,gid://shopify/ProductVariant/42237398155329,2023 Topps Chrome Baseball (Jumbo),,ARCHIVED,Sealed Wax,Default Title,,887521117703,499.99,,,0,0,0,0
gid://shopify/Product/7585561968705,gid://shopify/ProductVariant/42237398220865,2024 Topps Resurgence Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521135028,289.99,,275,0,0,0,0
gid://shopify/Product/7585562132545,gid://shopify/ProductVariant/42237398548545,2024 Bowman University Best Football Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521132249,194.99,,,-1,0,0,0
gid://shopify/Product/7585562165313,gid://shopify/ProductVariant/42237398581313,2024 Topps Heritage Baseball Monster Box,,ARCHIVED,Sealed Wax,Default Title,,887521124015,39.99,,,-2,0,0,0
gid://shopify/Product/7595081859137,gid://shopify/ProductVariant/42268718334017,2025 Panini Score Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134184420,299.99,,289,2,0,0,0
gid://shopify/Product/7596143738945,gid://shopify/ProductVariant/42271647694913,Pokemon Prismatic Evolutions Elite Trainer Box,,ACTIVE,Elite Trainer Box,Default Title,,196214105133,184.99,,165,8,0,0,0
gid://shopify/Product/7597785350209,gid://shopify/ProductVariant/42277539741761,2025 Panini Donruss Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,16716,746134181849,29.99,,,1,0,0,0
gid://shopify/Product/7598312030273,gid://shopify/ProductVariant/42278821953601,2025 Topps Marvel Comics Chrome Blaster Box,,ACTIVE,Sealed Wax,Default Title,16617,887521139057,99.99,,81.25,2,0,0,0
gid://shopify/Product/7599706472513,gid://shopify/ProductVariant/42283747737665,2025 Topps Chrome UFC Blaster Box,,ACTIVE,Sealed Wax,Default Title,16671,887521137329,39.99,,36,-3,0,0,0
gid://shopify/Product/7605063680065,gid://shopify/ProductVariant/42301012213825,2025 Panini Donruss Racing Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134182822,74.99,,68.5,1,0,0,0
gid://shopify/Product/7605063712833,gid://shopify/ProductVariant/42301012246593,2025 Panini Score Football Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134184697,39.99,,36,0,0,0,0
gid://shopify/Product/7605063745601,gid://shopify/ProductVariant/42301012279361,Pokemon White Flare Elite Trainer Box,,ACTIVE,Elite Trainer Box,Default Title,,196214113619,134.99,,110,3,0,0,0
gid://shopify/Product/7605063778369,gid://shopify/ProductVariant/42301012312129,Pokemon Black Bolt Elite Trainer Box,,ACTIVE,Elite Trainer Box,Default Title,,196214113664,139.99,,98.94,0,0,0,0
gid://shopify/Product/7605063811137,gid://shopify/ProductVariant/42301012344897,2025 UD Fleer Brilliants Superman Mega Box,,ACTIVE,Sealed Wax,Default Title,,053334446716,34.99,,,3,0,0,0
gid://shopify/Product/7609854230593,gid://shopify/ProductVariant/42311534706753,2025 Topps Chrome Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,16731,887521140756,34.99,,25.5,0,0,0,0
gid://shopify/Product/7609945194561,gid://shopify/ProductVariant/42311883784257,2024 Panini Prizm Football Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134169168,39.99,,35,0,0,0,0
gid://shopify/Product/7610856276033,gid://shopify/ProductVariant/42314080223297,2025 Panini Luminance Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134184819,269.99,,137,0,0,0,0
gid://shopify/Product/7610860634177,gid://shopify/ProductVariant/42314088939585,2024 Panini Select Football Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134179174,74.99,,37,0,0,0,0
gid://shopify/Product/7612655861825,gid://shopify/ProductVariant/42320391700545,2025 Topps Chrome Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,TOPPS_2025_CHROME_BSB_HOBBY,887521140640,199.99,,282,0,0,0,0
gid://shopify/Product/7612655894593,gid://shopify/ProductVariant/42320391733313,2024-25 Panini Obsidian Soccer Hobby Box,,ACTIVE,Sealed Wax,Default Title,PAN_24/25_OBSI_SCR_HOBBY,746134177866,369.99,,209,0,0,0,0
gid://shopify/Product/7612655927361,gid://shopify/ProductVariant/42320391831617,2024-25 Panini Select Basketball Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,16735,746134180811,39.99,,35,0,0,0,0
gid://shopify/Product/7589478662209,gid://shopify/ProductVariant/42248415150145,2024 Topps Allen & Ginter Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,28190,887521130481,29.99,,,-4,0,0,0
gid://shopify/Product/7590027395137,gid://shopify/ProductVariant/42249468280897,2024-25 Panini Select Premier League Soccer Hobby Box,,ACTIVE,Sealed Wax,Default Title,17746,746134177453,249.99,,228,0,0,0,0
gid://shopify/Product/7590068748353,gid://shopify/ProductVariant/42249576382529,2024 Panini Prestige Football H2 Box,,ARCHIVED,Sealed Wax,Default Title,SH-DYNPO24FBPRGH2-H2B,746134159985,119.95,,,-2,0,0,0
gid://shopify/Product/7590068781121,gid://shopify/ProductVariant/42249576415297,2024 Panini Prestige Football Blaster Box,,ARCHIVED,Sealed Wax,Default Title,PAN_2024_PRESTIGE_FB_BLASTER,746134160011,29.99,,,-2,0,0,0
gid://shopify/Product/7591682867265,gid://shopify/ProductVariant/42255637905473,Pokemon Journey Together Booster Pack,,ACTIVE,Booster Pack,Default Title,,0196214119031,7.99,,6.67,-95,0,0,0
gid://shopify/Product/7594714988609,gid://shopify/ProductVariant/42267627946049,2024/25 Topps UEFA Club Competitions Finest Soccer Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521138623,324.99,,,1,0,0,0
gid://shopify/Product/7594715021377,gid://shopify/ProductVariant/42267628011585,2024 Topps Inception Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521133567,299.99,,250,4,0,0,0
gid://shopify/Product/7594715152449,gid://shopify/ProductVariant/42267628109889,2025 Topps Series 2 Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521141364,34.99,,24.5,1,0,0,0
gid://shopify/Product/7630146043969,gid://shopify/ProductVariant/42369500905537,2025 Topps Heritage Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521135493,134.99,,126.5,7,0,0,0
gid://shopify/Product/7630154694721,gid://shopify/ProductVariant/42369513095233,Pokemon 151 Booster Bundle,,ACTIVE,Booster Box,Default Title,,0820650853210,219.99,,185,7,0,0,0
gid://shopify/Product/7630731280449,gid://shopify/ProductVariant/42373216862273,2025 Topps Archives Signature Series Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521136346,124.99,,117,0,0,0,0
gid://shopify/Product/7631140225089,gid://shopify/ProductVariant/42376590655553,2021 Topps Chrome F1 Formula 1 Racing Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521103331,244.99,,214.95,2,0,0,0
gid://shopify/Product/7631144484929,gid://shopify/ProductVariant/42376621916225,One Piece TCG: Royal Blood [OP-10] Booster Box,,ACTIVE,Booster Box,Default Title,,810059789258,259.99,,225,2,0,0,0
gid://shopify/Product/7632897441857,gid://shopify/ProductVariant/42387936477249,Pokemon Prismatic Evolutions Booster Pack,,ACTIVE,Booster Pack,Default Title,,48636817,15.99,,13.83,-97,0,0,0
gid://shopify/Product/7633673715777,gid://shopify/ProductVariant/42391768596545,Pokemon 151 Booster Pack,,ACTIVE,Booster Pack,Default Title,,45076935,36.99,,30.84,-160,0,0,0
gid://shopify/Product/7633674043457,gid://shopify/ProductVariant/42391770497089,2025 Topps MLS Major League Soccer 30th Anniversary Collection Soccer Box,,ACTIVE,Sealed Wax,Default Title,,887521152025,119,,87.5,-1,0,0,0
gid://shopify/Product/7633674928193,gid://shopify/ProductVariant/42391772168257,2024-25 Donruss Optic Basketball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134180217,34.99,,21,-1,0,0,0
gid://shopify/Product/7633701306433,gid://shopify/ProductVariant/42391858020417,2024-25 Panini Select Basketball Retail Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134180668,34.99,,,20,0,0,0
gid://shopify/Product/7635698810945,gid://shopify/ProductVariant/42401354842177,2020 Update Series MLB Baseball Hobby Box Factory Sealed (24 Packs),,ACTIVE,Sealed Wax,Default Title,,887521093007,59.99,,,0,0,0,0
gid://shopify/Product/7635709460545,gid://shopify/ProductVariant/42401375322177,Marvel Mint Hobby Box Topps 2025,,ACTIVE,Sealed Wax,Default Title,,887521147380,549.99,,520,0,0,0,0
gid://shopify/Product/7637121466433,gid://shopify/ProductVariant/42407059521601,Pokemon Black Bolt Booster Bundle,,ACTIVE,Booster Box,Default Title,,196214129290,92.49,,80,7,0,0,0
gid://shopify/Product/7637121794113,gid://shopify/ProductVariant/42407059849281,Pokemon Black Bolt Booster Pack,,ACTIVE,Booster Pack,Default Title,,24596299,15.99,,8.55,-70,0,0,0
gid://shopify/Product/7637122613313,gid://shopify/ProductVariant/42407071121473,2025 Topps Chrome Star Wars Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521136551,249.99,,262,2,0,0,0
gid://shopify/Product/7637122777153,gid://shopify/ProductVariant/42407073710145,2024 Upper Deck SP Game Used Golf Hobby Box,,ACTIVE,Sealed Wax,Default Title,,22386577,114.99,,89,4,0,0,0
gid://shopify/Product/7637411102785,gid://shopify/ProductVariant/42408536965185,2024 Panini Select Football Retail Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134173523,49.99,,35,0,0,0,0
gid://shopify/Product/7637576613953,gid://shopify/ProductVariant/42409310912577,2024-25 Panini Donruss Optic Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134180248,54.99,,36.75,0,0,0,0
gid://shopify/Product/7617544028225,gid://shopify/ProductVariant/42330298286145,2024-25 Panini Mosaic Basketball Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134180453,34.99,,15,-5,0,0,0
gid://shopify/Product/7619416293441,gid://shopify/ProductVariant/42335285051457,2025 Panini Contenders PFL Professional Fighters League Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134183300,84.99,,61,0,0,0,0
gid://shopify/Product/7621061738561,gid://shopify/ProductVariant/42342059212865,2024-25 Panini Select Basketball Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134180781,29.99,,21,-5,0,0,0
gid://shopify/Product/7624209825857,gid://shopify/ProductVariant/42350661435457,2024 Topps Archives Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521133680,24.99,,18,6,0,0,0
gid://shopify/Product/7624217231425,gid://shopify/ProductVariant/42350670020673,2025 Topps Complete Set Hobby,,ACTIVE,Sealed Wax,Default Title,,887521146161,49.99,,40.85,14,0,0,0
gid://shopify/Product/7625624027201,gid://shopify/ProductVariant/42355573227585,2025 Topps Chrome Marvel Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521138999,499.99,,555,0,0,0,0
gid://shopify/Product/7629305577537,gid://shopify/ProductVariant/42365802577985,2024-25 Topps Finest Basketball Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521143474,104.99,,89.75,0,0,0,0
gid://shopify/Product/7629305610305,gid://shopify/ProductVariant/42365802610753,2024 Panini Zenith Football Mega Box,,ARCHIVED,Sealed Wax,Default Title,,746134170263,49.99,,40,-10,0,0,0
gid://shopify/Product/7641126699073,gid://shopify/ProductVariant/42423579115585,2025 Topps Chrome Baseball Logofractor Edition,,ARCHIVED,Sealed Wax,Default Title,,887521140855,89.99,,120,0,0,0,0
gid://shopify/Product/7641127518273,gid://shopify/ProductVariant/42423583768641,2025 Panini Prizm Baseball Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134182242,24.99,,21,-8,0,0,0
gid://shopify/Product/7641131089985,gid://shopify/ProductVariant/42423587897409,2024 Topps Chrome Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521134069,364.99,,316.5,0,0,0,0
gid://shopify/Product/7641630244929,gid://shopify/ProductVariant/42425453740097,2025 Topps x Bob Ross: The Joy of Baseball Collectors Box,,ARCHIVED,Sealed Wax,Default Title,,887521146260,649.99,,350,0,0,0,0
